Combo.FIPS,CBP.2.Digit.NAICS,employees
37035,61,989
37035,62,10500
37035,71,781
37035,72,6616
37035,81,2870
37035,99,19
37037,0,14232
37037,11,31
37037,21,249
37037,22,249
37037,23,850
37037,31,4001
37037,42,379
37037,44,2137
37037,48,242
37037,51,99
37037,52,243
37037,53,84
37037,54,550
37037,55,499
37037,56,270
37037,61,145
37037,62,2734
37037,71,245
37037,72,1217
37037,81,551
37037,99,19
37039,0,6647
37039,11,19
37039,21,19
37039,22,19
37039,23,504
37039,31,1136
37039,42,120
37039,44,1543
37039,48,31
37039,51,99
37039,52,209
37039,53,68
37039,54,249
37039,56,75
37039,61,99
37039,62,1588
37039,71,31
37039,72,725
37039,81,212
37041,0,4022
37041,11,79
37041,23,201
37041,31,671
37041,42,157
37041,44,538
37041,48,249
37041,51,99
37041,52,98
37041,53,37
37041,54,112
37041,55,99
37041,56,61
37041,61,19
37041,62,1197
37041,71,99
37041,72,411
37041,81,211
37043,0,1541
37043,11,19
37043,23,287
37043,31,249
37043,42,6
37043,44,377
37043,48,19
37043,51,30
37043,52,38
37043,53,19
37043,54,27
37043,56,99
37043,62,288
37043,71,3
37043,72,137
37043,81,106
37045,0,27840
37045,11,19
37045,21,100
37045,22,249
37045,23,1239
37045,31,5888
37045,42,1505
37045,44,3843
37045,48,1779
37045,51,259
37045,52,670
37045,53,225
37045,54,750
37045,55,111
37045,56,879
37045,61,2499
37045,62,5203
37045,71,499
37045,72,2397
37045,81,1515
37045,99,19
37047,0,12116
37047,11,63
37047,22,99
37047,23,458
37047,31,2124
37047,42,373
37047,44,2322
37047,48,135
37047,51,99
37047,52,999
37047,53,108
37047,54,198
37047,55,99
37047,56,276
37047,61,124
37047,62,3416
37047,71,99
37047,72,989
37047,81,460
37047,99,19
37049,0,28475
37049,11,157
37049,21,99
37049,22,111
37049,23,1411
37049,31,3141
37049,42,919
37049,44,4635
37049,48,977
37049,51,429
37049,52,898
37049,53,401
37049,54,1764
37049,55,141
37049,56,1468
37049,61,237
37049,62,6460
37049,71,376
37049,72,3556
37049,81,1345
37049,99,19
37051,0,91510
37051,11,99
37051,21,35
37051,22,317
37051,23,4143
37051,31,7466
37051,42,2295
37051,44,15703
37051,48,4497
37051,51,2111
37051,52,2222
37051,53,1778
37051,54,5108
37051,55,805
37051,56,6659
37051,61,1582
37051,62,18823
37051,71,860
37051,72,12431
37051,81,4575
37051,99,6
37053,0,4193
37053,21,19
37053,22,19
37053,23,382
37053,31,249
37053,42,51
37053,44,943
37053,48,21
37053,51,99
37053,52,103
37053,53,458
37053,54,499
37053,56,100
37053,61,999
37053,62,228
37053,71,185
37053,72,403
37053,81,247
37053,99,19
37055,0,13202
37055,11,19
37055,22,99
37055,23,1172
37055,31,415
37055,42,378
37055,44,3119
37055,48,117
37055,51,249
37055,52,436
37055,53,1305
37055,54,506
37055,55,99
37055,56,332
37055,61,30
37055,62,867
37055,71,346
37055,72,3300
37055,81,574
37055,99,19
37057,0,34519
37057,11,14
37057,21,99
37057,22,99
37057,23,1985
37057,31,9807
37057,42,1783
37057,44,4859
37057,48,1172
37057,51,267
37057,52,927
37057,53,330
37057,54,849
37057,55,317
37057,56,1470
37057,61,239
37057,62,4748
37057,71,698
37057,72,3453
37057,81,1482
37057,99,19
37059,0,9448
37059,11,19
37059,21,19
37059,22,19
37059,23,625
37059,31,2689
37059,42,405
37059,44,1406
37059,48,875
37059,51,52
37059,52,221
37059,53,52
37059,54,244
37059,55,19
37059,56,343
37059,61,19
37059,62,1057
37059,71,279
37059,72,794
37059,81,379
37059,99,19
37061,0,13067
37061,11,114
37061,21,19
37061,22,50
37061,23,402
37061,31,9999
37061,42,561
37061,44,1627
37061,48,305
37061,51,40
37061,52,217
37061,53,86
37061,54,204
37061,55,99
37061,56,222
37061,61,19
37061,62,2132
37061,71,99
37061,72,1051
37061,81,403
37063,0,163018
37063,11,19
37063,21,99
37063,22,249
37063,23,5714
37063,31,13587
37063,42,10863
37063,44,13400
37063,48,2601
37063,51,3347
37063,52,5170
37063,53,1800
37063,54,30405
37063,55,5128
37063,56,7319
37063,61,24999
37063,62,23321
37063,71,1260
37063,72,13023
37063,81,5622
37063,99,9
37065,0,15778
37065,11,19
37065,21,99
37065,22,126
37065,23,1720
37065,31,3596
37065,42,356
37065,44,1537
37065,48,1545
37065,51,2499
37065,52,208
37065,53,110
37065,54,499
37065,55,499
37065,56,391
37065,61,99
37065,62,2542
37065,71,67
37065,72,722
37065,81,498
37067,0,163419
37067,11,19
37067,21,49
37067,22,249
37067,23,6988
37067,31,19797
37067,42,6961
37067,44,19556
37067,48,4704
37067,51,1608
37067,52,11244
37067,53,2136
37067,54,7142
37067,55,10462
37067,56,8620
37067,61,8916
37067,62,31099
37067,71,1769
37067,72,15005
37067,81,7085
37067,99,99
37069,0,9464
37069,11,79
37069,21,19
37069,22,99
37069,23,1044
37069,31,2276
37069,42,277
37069,44,1227
37069,48,164
37069,51,999
37069,52,249
37069,53,51
37069,54,271
37069,55,99
37069,56,396
37069,61,249
37069,62,1486
37069,71,25
37069,72,538
37069,81,459
37069,99,19
37071,0,59480
37071,11,19
37071,21,99
37071,22,738
37071,23,3334
37071,31,11637
37071,42,2839
37071,44,9326
37071,48,1074
37071,51,999
37071,52,1221
37071,53,1010
37071,54,1429
37071,55,1102
37071,56,2546
37071,61,1000
37071,62,11214
37071,71,691
37071,72,5883
37071,81,3890
37071,99,19
37073,0,910
37073,11,22
37073,23,19
37073,31,115
37073,42,108
37073,44,153
37073,48,64
37073,51,19
37073,52,43
37073,53,19
37073,54,44
37073,56,13
37073,62,249
37073,72,80
37073,81,94
37073,99,19
37075,0,1808
37075,11,11
37075,21,19
37075,22,99
37075,23,310
37075,31,499
37075,42,19
37075,44,220
37075,48,19
37075,51,19
37075,52,42
37075,53,3
37075,54,99
37075,56,99
37075,61,19
37075,62,320
37075,71,11
37075,72,199
37075,81,77
37077,0,13542
37077,11,60
37077,21,99
37077,22,19
37077,23,701
37077,31,4324
37077,42,349
37077,44,1292
37077,48,536
37077,51,99
37077,52,196
37077,53,76
37077,54,184
37077,55,19
37077,56,548
37077,61,19
37077,62,4999
37077,71,99
37077,72,1106
37077,81,443
37077,99,19
37079,0,1929
37079,11,19
37079,22,19
37079,23,301
37079,31,106
37079,42,99
37079,44,245
37079,48,17
37079,51,19
37079,52,42
37079,53,19
37079,54,99
37079,55,19
37079,56,99
37079,61,99
37079,62,763
37079,71,19
37079,72,170
37079,81,61
37079,99,19
37081,0,239884
37081,11,99
37081,21,249
37081,22,499
37081,23,11418
37081,31,33827
37081,42,17634
37081,44,28196
37081,48,12618
37081,51,6628
37081,52,14009
37081,53,3867
37081,54,9889
37081,55,6961
37081,56,23029
37081,61,5064
37081,62,32113
37081,71,2947
37081,72,22151
37081,81,8920
37081,99,8
37083,0,13571
37083,11,99
37083,22,249
37083,23,629
37083,31,1838
37083,42,203
37083,44,2718
37083,48,102
37083,51,249
37083,52,340
37083,53,126
37083,54,403
37083,55,99
37083,56,578
37083,61,137
37083,62,3504
37083,71,87
37083,72,2042
37083,81,507
37083,99,19
37085,0,18881
37085,11,99
37085,21,99
37085,22,99
37085,23,1635
37085,31,1857
37085,42,436
37085,44,3170
37085,48,1138
37085,51,249
37085,52,529
37085,53,258
37085,54,494
37085,55,65
37085,56,1250
37085,61,2499
37085,62,3492
37085,71,82
37085,72,2070
37085,81,905
37087,0,13964
37087,11,19
37087,21,19
37087,22,99
37087,23,975
37087,31,2499
37087,42,346
37087,44,2877
37087,48,135
37087,51,249
37087,52,437
37087,53,206
37087,54,526
37087,55,99
37087,56,328
37087,61,60
37087,62,2982
37087,71,277
37087,72,1793
37087,81,1160
37087,99,19
37089,0,29883
37089,11,19
37089,21,99
37089,22,99
37089,23,2062
37089,31,5770
37089,42,1341
37089,44,4999
37089,48,446
37089,51,313
37089,52,901
37089,53,271
37089,54,803
37089,55,249
37089,56,799
37089,61,583
37089,62,6024
37089,71,419
37089,72,2978
37089,81,1922
37089,99,19
37091,0,7312
37091,11,19
37091,22,99
37091,23,275
37091,31,906
37091,42,126
37091,44,1181
37091,48,99
37091,51,99
37091,52,249
37091,53,39
37091,54,57
37091,55,99
37091,56,999
37091,61,499
37091,62,2306
37091,71,19
37091,72,671
37091,81,321
37093,0,5259
37093,11,19
37093,22,19
37093,23,277
37093,31,2170
37093,42,85
37093,44,489
37093,48,101
37093,51,19
37093,52,99
37093,53,23
37093,54,120
37093,56,93
37093,61,99
37093,62,1185
37093,71,19
37093,72,499
37093,81,211
37093,99,19
37095,0,731
37095,11,3
37095,22,19
37095,23,99
37095,31,61
37095,42,31
37095,44,135
37095,48,16
37095,51,19
37095,52,99
37095,53,99
37095,54,13
37095,56,19
37095,61,19
37095,62,249
37095,71,17
37095,72,134
37095,81,99
37097,0,57786
37097,11,100
37097,21,19
37097,22,146
37097,23,4439
37097,31,9771
37097,42,2893
37097,44,8181
37097,48,2499
37097,51,437
37097,52,1222
37097,53,605
37097,54,2385
37097,55,4999
37097,56,2594
37097,61,655
37097,62,8809
37097,71,2384
37097,72,5883
37097,81,2340
37097,99,19
37099,0,8905
37099,11,19
37099,21,99
37099,22,99
37099,23,828
37099,31,248
37099,42,160
37099,44,1696
37099,48,137
37099,51,122
37099,52,211
37099,53,164
37099,54,447
37099,55,99
37099,56,417
37099,61,99
37099,62,2175
37099,71,134
37099,72,1622
37099,81,287
37099,99,19
37101,0,35613
37101,11,52
37101,21,46
37101,22,82
37101,23,3626
37101,31,6022
37101,42,1548
37101,44,7177
37101,48,978
37101,51,381
37101,52,984
37101,53,420
37101,54,1144
37101,55,249
37101,56,1769
37101,61,200
37101,62,4895
37101,71,270
37101,72,4465
37101,81,1429
37101,99,19
37103,0,1001
37103,11,23
37103,23,142
37103,31,99
37103,42,249
37103,44,249
37103,48,28
37103,52,99
37103,53,19
37103,54,18
37103,55,19
37103,56,35
37103,62,499
37103,71,19
37103,72,59
37103,81,99
37105,0,23496
37105,11,41
37105,21,68
37105,22,109
37105,23,1156
37105,31,8567
37105,42,1190
37105,44,3124
37105,48,228
37105,51,249
37105,52,391
37105,53,174
37105,54,684
37105,55,999
37105,56,1056
37105,61,142
37105,62,2923
37105,71,250
37105,72,1634
37105,81,819
37105,99,19
37107,0,21029
37107,11,35
37107,21,19
37107,22,99
37107,23,1529
37107,31,3806
37107,42,867
37107,44,3228
37107,48,715
37107,51,87
37107,52,571
37107,53,196
37107,54,511
37107,55,199
37107,56,1373
37107,61,286
37107,62,4715
37107,71,175
37107,72,1742
37107,81,958
37107,99,19
37109,0,17235
37109,11,19
37109,21,19
37109,22,99
37109,23,1476
37109,31,3864
37109,42,1420
37109,44,2863
37109,48,341
37109,51,157
37109,52,387
37109,53,137
37109,54,440
37109,55,249
37109,56,532
37109,61,249
37109,62,2193
37109,71,362
37109,72,1649
37109,81,1017
37109,99,19
37111,0,11892
37111,11,19
37111,21,47
37111,22,99
37111,23,714
37111,31,5311
37111,42,249
37111,44,1603
37111,48,83
37111,51,79
37111,52,206
37111,53,99
37111,54,172
37111,55,19
37111,56,258
37111,61,249
37111,62,1394
37111,71,60
37111,72,1043
37111,81,560
37113,0,9512
37113,11,7
37113,21,99
37113,22,99
37113,23,1196
37113,31,861
37113,42,58
37113,44,1911
37113,48,249
37113,51,999
37113,52,384
37113,53,97
37113,54,252
37113,55,99
37113,56,343
37113,61,99
37113,62,1492
37113,71,366
37113,72,1160
37113,81,558
37115,0,2946
37115,11,19
37115,22,99
37115,23,235
37115,31,375
37115,42,99
37115,44,366
37115,48,37
37115,51,19
37115,52,44
37115,53,19
37115,54,99
37115,55,99
37115,56,19
37115,61,999
37115,62,519
37115,71,112
37115,72,317
37115,81,112
37117,0,5894
37117,11,127
37117,22,99
37117,23,449
37117,31,905
37117,42,345
37117,44,1055
37117,48,99
37117,51,99
37117,52,164
37117,53,40
37117,54,152
37117,56,99
37117,61,19
37117,62,1550
37117,71,19
37117,72,685
37117,81,178
37119,0,531089
37119,11,35
37119,21,164
37119,22,5220
37119,23,26643
37119,31,26523
37119,42,38358
37119,44,52822
37119,48,29024
37119,51,18878
37119,52,66714
37119,53,10461
37119,54,36417
37119,55,17151
37119,56,48639
37119,61,11783
37119,62,61298
37119,71,12482
37119,72,46501
37119,81,21902
37119,99,99
37121,0,4148
37121,11,19
37121,21,499
37121,22,35
37121,23,320
37121,31,601
37121,42,99
37121,44,736
37121,48,175
37121,51,19
37121,52,93
37121,53,49
37121,54,99
37121,55,19
37121,56,41
37121,61,249
37121,62,925
37121,71,99
37121,72,316
37121,81,163
37123,0,6646
37123,11,99
37123,21,99
37123,22,19
37123,23,372
37123,31,2575
37123,42,235
37123,44,805
37123,48,99
37123,51,99
37123,52,334
37123,53,28
37123,54,63
37123,55,99
37123,56,249
37123,61,99
37123,62,1011
37123,71,499
37123,72,261
37123,81,238
37123,99,19
37125,0,27815
37125,11,58
37125,21,99
37125,22,99
37125,23,1993
37125,31,1930
37125,42,391
37125,44,3965
37125,48,715
37125,51,372
37125,52,681
37125,53,264
37125,54,1481
37125,55,336
37125,56,1773
37125,61,270
37125,62,7499
37125,71,948
37125,72,3913
37125,81,1105
37125,99,19
37127,0,37030
37127,11,99
37127,23,1665
37127,31,9999
37127,42,2567
37127,44,5701
37127,48,921
37127,51,314
37127,52,2136
37127,53,327
37127,54,995
37127,55,303
37127,56,2752
37127,61,565
37127,62,5689
37127,71,222
37127,72,3764
37127,81,1330
37127,99,19
37129,0,83846
37129,11,19
37129,21,45
37129,22,249
37129,23,5247
37129,31,5032
37129,42,3041
37129,44,13961
37129,48,2397
37129,51,2720
37129,52,2894
37129,53,1566
37129,54,5142
37129,55,2499
37129,56,5566
37129,61,1056
37129,62,15217
37129,71,1386
37129,72,12153
37129,81,3768
37129,99,19
37131,0,4121
37131,11,40
37131,21,19
37131,22,99
37131,23,299
37131,31,443
37131,42,499
37131,44,412
37131,48,999
37131,51,19
37131,52,99
37131,53,19
37131,54,31
37131,55,19
37131,56,99
37131,61,249
37131,62,862
37131,71,19
37131,72,155
37131,81,131
37133,0,33956
37133,11,58
37133,21,99
37133,22,249
37133,23,2623
37133,31,884
37133,42,499
37133,44,7599
37133,48,703
37133,51,592
37133,52,1055
37133,53,637
37133,54,1495
37133,55,249
37133,56,1903
37133,61,245
37133,62,5891
37133,71,605
37133,72,7052
37133,81,1838
37133,99,5
37135,0,39199
37135,11,19
37135,21,29
37135,22,249
37135,23,1720
37135,31,899
37135,42,805
37135,44,5891
37135,48,499
37135,51,724
37135,52,2737
37135,53,601
37135,54,2130
37135,55,175
37135,56,959
37135,61,649
37135,62,12293
37135,71,582
37135,72,6366
37135,81,2244
37135,99,4
37137,0,1835
37137,11,21
37137,22,99
37137,23,200
37137,31,73
37137,42,84
37137,44,327
37137,48,49
37137,51,10
37137,52,42
37137,53,37
37137,54,99
37137,56,19
37137,61,99
37137,62,372
37137,71,99
37137,72,371
37137,81,83
37139,0,11965
37139,11,20
37139,22,99
37139,23,454
37139,31,736
37139,42,526
37139,44,2766
37139,48,499
37139,51,111
37139,52,422
37139,53,249
37139,54,326
37139,55,99
37139,56,292
37139,61,249
37139,62,2776
37139,71,99
37139,72,1911
37139,81,725
37139,99,19
37141,0,7172
37141,11,99
37141,21,99
37141,22,99
37141,23,823
37141,31,1156
37141,42,458
37141,44,1160
37141,48,69
37141,51,10
37141,52,149
37141,53,199
37141,54,262
37141,55,19
37141,56,345
37141,61,19
37141,62,1175
37141,71,99
37141,72,770
37141,81,370
37141,99,19
37143,0,1375
37143,11,44
37143,22,99
37143,23,176
37143,31,48
37143,42,68
37143,44,219
37143,48,36
37143,51,19
37143,52,51
37143,53,19
37143,54,24
37143,55,19
37143,56,99
37143,61,19
37143,62,203
37143,71,19
37143,72,499
37143,81,99
37145,0,8051
37145,11,15
37145,21,19
37145,22,499
37145,23,559
37145,31,1752
37145,42,380
37145,44,1464
37145,48,99
37145,51,99
37145,52,168
37145,53,69
37145,54,158
37145,55,19
37145,56,204
37145,61,170
37145,62,1222
37145,71,99
37145,72,828
37145,81,385
37145,99,19
37147,0,56760
37147,11,59
37147,21,99
37147,22,99
37147,23,3733
37147,31,4813
37147,42,1642
37147,44,8614
37147,48,736
37147,51,1312
37147,52,1817
37147,53,787
37147,54,1864
37147,55,1442
37147,56,3308
37147,61,701
37147,62,15554
37147,71,406
37147,72,7851
37147,81,2028
37147,99,19
37149,0,3868
37149,11,43
37149,22,19
37149,23,249
37149,31,432
37149,42,99
37149,44,462
37149,48,19
37149,51,99
37149,52,143
37149,53,99
37149,54,125
37149,56,66
37149,61,19
37149,62,1511
37149,71,31
37149,72,365
37149,81,217
37149,99,4
37151,0,38091
37151,11,44
37151,21,99
37151,22,112
37151,23,1928
37151,31,15081
37151,42,1846
37151,44,4331
37151,48,914
37151,51,213
37151,52,999
37151,53,291
37151,54,666
37151,55,999
37151,56,1247
37151,61,92
37151,62,4618
37151,71,421
37151,72,3193
37151,81,1396
37151,99,19
37153,0,11145
37153,11,45
37153,21,249
37153,22,145
37153,23,620
37153,31,3229
37153,42,293
37153,44,2038
37153,48,100
37153,51,150
37153,52,499
37153,53,249
37153,54,202
37153,56,315
37153,61,99
37153,62,1905
37153,71,57
37153,72,964
37153,81,543
37153,99,19
37155,0,32802
37155,11,131
37155,22,249
37155,23,1750
37155,31,8324
37155,42,848
37155,44,4872
37155,48,543
37155,51,249
37155,52,2499
37155,53,215
37155,54,569
37155,55,99
37155,56,1237
37155,61,164
37155,62,8229
37155,71,167
37155,72,3379
37155,81,812
37155,99,19
37157,0,23197
37157,11,62
37157,21,19
37157,22,249
37157,23,1233
37157,31,6568
37157,42,1095
37157,44,3741
37157,48,402
37157,51,123
37157,52,553
37157,53,176
37157,54,484
37157,55,499
37157,56,924
37157,61,108
37157,62,3809
37157,71,260
37157,72,2164
37157,81,927
37157,99,19
37159,0,41734
37159,11,99
37159,21,249
37159,22,205
37159,23,2423
37159,31,9019
37159,42,1782
37159,44,4587
37159,48,2437
37159,51,306
37159,52,721
37159,53,244
37159,54,1184
37159,55,2499
37159,56,1164
37159,61,1296
37159,62,9999
37159,71,374
37159,72,3832
37159,81,1917
37159,99,19
37161,0,16329
37161,11,99
37161,21,19
37161,22,249
37161,23,2142
37161,31,3012
37161,42,489
37161,44,2572
37161,48,267
37161,51,130
37161,52,341
37161,53,174
37161,54,241
37161,55,19
37161,56,381
37161,61,245
37161,62,3421
37161,71,136
37161,72,1459
37161,81,1037
37161,99,19
37163,0,12887
37163,11,24
37163,21,19
37163,22,19
37163,23,508
37163,31,2845
37163,42,670
37163,44,2266
37163,48,199
37163,51,249
37163,52,252
37163,53,95
37163,54,194
37163,55,499
37163,56,1011
37163,61,99
37163,62,2466
37163,71,44
37163,72,1103
37163,81,730
37163,99,19
37165,0,10883
37165,11,99
37165,22,19
